Air_Quality_Index,Water_Quality_Index,CO2_Growth_Rate,Green_Areas,Renewable_Energy_Usage,Temperature,waste_water_treatment,solid_waste_treatment,Environmental_Health_Score
34,29,17,16,66,0,34,97,44
35,80,-6,69,64,33,91,99,89
210,21,-6,55,58,-13,32,78,34
10,81,-7,71,68,34,97,81,82
25,93,-9,76,73,31,98,94,94
155,38,6,10,19,6,20,27,38
176,20,7,15,14,34,19,20,36
17,96,-7,72,62,30,93,92,96
61,66,-5,55,44,20,73,69,77
194,36,7,19,12,8,32,32,31
19,9,13,25,36,22,89,58,20
151,37,5,14,19,5,36,36,32
239,14,16,9,7,37,7,14,14
98,76,-3,49,44,16,74,72,65
115,49,1,33,36,12,52,40,44
199,28,7,12,16,30,36,24,29
6,81,-7,66,67,34,96,93,98
172,30,8,14,13,31,26,34,36
20,83,-9,72,60,30,93,86,96
67,75,-3,47,45,24,78,63,71
28,99,-10,78,61,33,90,87,93
89,75,-2,40,40,15,70,79,72
46,82,-7,79,64,30,97,97,99
115,51,2,27,33,10,56,47,54
168,36,8,17,12,30,18,32,36
173,33,7,19,16,34,31,35,21
58,67,-2,47,50,19,77,69,66
96,70,-2,47,43,22,77,65,74
2,85,11,73,50,-13,80,97,47
286,14,17,7,9,35,14,8,0
282,13,10,7,9,-5,9,14,12
149,43,3,28,38,13,48,46,53
164,30,6,15,16,8,27,32,38
178,29,5,10,16,31,26,36,32
290,94,13,39,76,-12,50,82,12
18,99,-8,74,61,34,91,82,85
84,71,-3,59,51,15,79,73,76
10,93,-9,67,62,34,92,80,98
45,88,-10,73,62,33,91,89,82
220,3,11,8,7,-5,10,5,9
225,13,16,9,5,-2,6,6,1
132,55,3,28,27,26,62,57,52
197,38,9,19,11,33,17,30,34
143,58,4,24,33,29,63,55,52
291,8,10,7,7,-2,11,14,3
235,25,10,27,47,20,44,70,72
126,47,4,20,21,13,67,57,50
285,14,15,8,8,3,12,14,16
189,28,9,12,10,33,33,31,27
178,35,9,10,18,5,39,32,38
80,65,-1,43,58,19,73,76,60
82,75,-5,43,41,19,73,60,78
126,91,15,8,50,13,82,44,40
32,98,-10,62,66,34,99,80,89
136,41,4,23,20,27,65,49,54
121,43,1,39,35,28,57,47,42
263,2,19,7,7,-5,8,19,3
13,80,-9,78,62,34,98,97,90
251,5,15,7,7,36,8,19,14
224,98,15,7,99,32,98,91,41
118,55,4,32,38,14,42,47,51
163,28,6,14,17,7,36,23,30
11,95,-8,63,72,33,92,88,90
194,31,9,16,13,9,34,34,22
252,5,17,8,5,3,6,14,16
136,52,3,33,35,14,43,40,52
109,53,0,23,37,27,59,54,50
90,72,-1,58,42,16,77,72,72
179,36,18,66,14,20,51,50,51
82,62,-3,51,54,20,76,67,70
12,85,-10,63,67,30,92,96,88
27,97,-8,72,74,33,92,82,83
150,65,-2,1,90,-7,69,79,66
60,82,16,15,65,24,21,38,15
149,43,15,35,68,-3,97,35,46
18,99,-7,62,75,33,97,96,86
191,53,-3,48,98,35,15,92,48
277,12,19,5,8,35,12,6,17
252,5,14,5,5,0,14,16,17
123,48,0,21,38,27,63,46,49
142,40,4,37,21,27,52,40,41
8,90,-7,61,65,32,90,97,86
34,93,-9,78,64,34,94,99,96
195,23,5,12,10,33,25,39,23
206,17,10,9,8,0,14,15,7
6,83,-9,77,72,32,97,83,83
198,26,5,10,17,8,17,22,32
279,11,17,8,7,2,14,18,12
214,15,14,5,6,-4,6,10,8
197,21,9,17,17,32,21,38,25
238,13,14,5,5,3,13,19,12
285,73,-5,17,68,37,97,43,59
91,72,-2,52,49,20,78,67,75
136,67,6,16,49,32,98,44,57
80,74,-3,42,40,23,71,61,62
96,70,-4,57,46,18,79,61,79
273,11,12,8,8,3,11,7,9
64,75,-2,47,46,22,70,60,75
23,80,-10,71,69,34,91,89,85
43,94,-6,69,73,34,94,85,81
226,10,16,6,5,-2,12,18,6
191,33,8,18,11,8,24,35,31
53,73,-3,43,59,22,79,70,70
60,70,-5,54,45,24,72,78,69
103,57,4,38,38,11,59,55,50
83,76,-1,41,48,18,70,76,77
59,72,-5,55,57,17,77,76,74
112,49,2,26,28,12,55,54,46
213,84,15,24,64,-10,27,68,86
29,80,-10,79,68,30,92,90,81
227,87,9,55,14,13,12,9,28
178,62,-4,51,95,-12,98,27,14
123,43,3,35,26,29,50,40,46
14,93,-8,69,70,31,92,85,93
126,52,3,39,29,12,50,48,48
28,87,-8,73,77,33,96,82,91
151,29,7,16,15,6,30,33,37
104,40,4,39,26,12,61,59,57
181,22,8,15,14,6,31,21,34
82,63,-1,46,52,17,73,72,66
212,4,19,5,9,0,11,16,8
205,61,-7,51,18,29,48,11,43
22,96,-10,74,68,33,97,82,98
31,96,-8,71,65,31,92,87,93
86,68,-4,56,44,20,75,71,69
147,41,0,27,32,14,40,55,46
288,16,16,9,9,36,5,7,6
8,94,-9,60,69,31,96,87,84
238,14,14,9,7,0,7,14,11
160,37,7,10,15,9,20,36,32
193,35,8,13,14,34,28,35,37
173,22,6,16,14,33,32,22,33
59,4,-4,67,5,29,98,51,98
268,10,11,15,7,24,63,61,39
132,41,1,35,31,10,52,50,45
256,3,12,7,7,0,12,11,0
161,25,9,19,16,5,21,38,25
210,10,14,6,8,36,11,6,12
7,84,-9,77,65,34,94,92,96
121,43,3,39,34,28,55,44,54
225,7,19,5,6,38,8,9,11
102,47,2,26,36,12,63,45,41
161,33,6,17,12,9,17,20,38
185,89,-7,32,46,-3,44,93,67
48,84,-9,79,75,32,90,82,86
70,75,-5,47,51,22,75,69,74
273,9,12,9,9,38,11,18,1
172,20,5,18,11,30,37,24,27
284,0,13,7,6,35,5,11,13
23,83,-6,63,72,30,91,81,95
38,91,-8,68,61,34,95,88,91
263,3,11,8,8,-4,12,7,8
134,41,3,27,28,13,65,48,49
161,36,6,15,18,34,37,37,30
133,54,3,27,32,27,66,40,50
215,17,11,8,5,2,6,12,19
55,66,-2,41,50,19,76,64,65
46,81,-7,64,76,33,94,87,98
181,34,8,17,18,9,23,23,36
64,63,-4,54,48,16,72,69,76
132,43,4,23,37,26,62,50,53
51,71,-4,46,54,19,72,60,76
11,84,-8,70,63,34,90,97,91
275,12,13,6,7,37,14,7,17
279,2,18,6,9,38,5,17,0
125,48,3,33,24,11,50,48,42
12,59,15,6,56,20,49,24,64
169,29,7,19,12,34,19,39,36
162,24,8,16,17,8,15,20,36
190,21,7,15,14,32,39,22,31
141,41,3,34,24,14,61,43,59
190,20,9,17,18,31,29,24,35
199,38,6,12,14,32,30,25,31
185,36,6,17,10,9,33,30,21
201,5,14,5,7,-5,9,9,15
298,0,16,9,5,39,7,16,6
52,72,-2,41,59,23,79,74,70
87,65,-3,44,42,17,70,65,74
236,7,14,6,8,0,9,18,15
105,44,0,28,22,13,65,56,49
125,40,0,38,25,11,49,50,40
67,13,-6,10,55,-13,96,33,8
52,67,-3,46,56,22,77,65,61
215,3,13,7,9,4,9,9,19
67,73,-5,47,41,24,78,66,68
169,24,6,19,15,9,20,20,24
190,23,6,15,15,6,18,37,31
266,11,-1,7,23,12,45,40,84
106,45,4,21,37,26,51,44,59
144,51,1,25,36,12,57,45,58
4,84,-9,76,68,32,97,88,90
122,50,0,28,25,29,42,59,43
125,43,4,35,26,14,60,49,46
48,96,-7,74,74,33,93,97,93
130,47,2,39,35,12,46,48,52
213,83,14,78,92,-8,41,53,51
43,80,-9,79,62,33,96,97,90
0,92,-6,77,72,34,94,97,84
162,21,7,11,14,8,16,24,26
239,8,12,8,9,36,7,5,5
257,15,15,5,9,38,7,5,19
172,36,5,11,15,31,15,29,24
44,96,12,22,25,-3,11,83,43
128,40,3,29,30,10,64,46,51
153,33,7,16,13,7,34,30,30
94,23,12,8,2,35,35,44,35
132,45,1,26,21,13,60,56,40
20,82,-6,67,75,34,92,95,88
69,74,-2,53,45,19,73,67,76
140,42,1,34,24,10,65,43,54
253,12,15,7,7,2,8,12,9
102,58,1,22,36,26,47,49,41
86,73,-3,56,42,23,77,78,65
83,96,1,14,40,23,6,67,28
36,95,-9,76,70,30,99,81,83
153,22,6,15,13,34,33,38,34
156,31,9,14,15,34,25,24,23
179,44,10,19,60,22,24,29,1
289,3,10,6,7,0,13,11,12
77,68,-4,49,52,22,76,76,79
158,25,5,11,10,9,26,25,27
15,98,-8,64,63,34,93,99,89
163,33,7,19,15,5,37,33,27
22,89,-9,63,67,33,93,97,93
92,63,-2,43,46,20,77,72,69
144,68,15,56,61,15,56,65,39
87,70,-2,52,50,17,70,65,77
191,28,9,15,15,33,34,22,36
95,70,-3,47,59,21,79,75,78
57,71,-5,59,44,18,73,77,76
57,61,-5,47,54,22,71,76,75
147,56,3,37,37,26,43,40,43
94,66,-2,48,45,19,79,76,75
71,67,-5,43,50,22,78,76,69
230,94,3,69,11,0,85,91,13
191,33,5,13,13,33,22,21,28
43,86,-7,68,65,34,99,96,95
13,96,-6,63,77,32,93,94,90
24,97,-10,65,70,30,95,85,92
173,22,8,19,18,34,17,33,39
288,7,15,5,6,-2,6,8,11
75,68,-4,54,57,22,70,63,63
105,57,3,31,36,14,41,52,46
98,67,-4,50,57,24,77,69,72
144,50,1,26,20,25,64,59,52
6,92,-7,63,65,33,92,91,86
181,29,6,13,15,34,31,34,25
42,77,17,17,58,12,55,60,26
99,67,-3,59,40,21,76,76,69
17,94,-7,74,61,30,92,89,88
260,5,14,6,5,1,13,6,14
94,75,-2,56,40,21,78,69,61
194,36,9,11,18,9,21,29,25
143,58,0,21,31,28,43,57,54
12,18,1,47,24,35,39,80,93
68,61,-4,52,57,23,71,74,70
169,35,8,18,13,6,29,22,24
142,53,2,37,31,13,52,52,58
89,76,-5,51,52,16,76,73,60
207,10,10,7,7,4,11,14,1
77,62,-4,46,44,19,79,64,79
69,71,-1,52,51,19,70,72,66
15,70,8,1,9,34,85,16,69
24,90,-7,66,73,30,97,83,91
87,49,-3,40,5,-11,48,68,28
22,96,-7,61,79,33,92,91,87
154,24,7,17,18,9,18,33,33
293,17,13,5,6,35,14,14,12
173,31,5,18,15,31,23,36,20
45,95,-7,69,76,32,91,99,95
77,25,19,3,88,29,46,93,17
32,85,-9,70,60,34,96,85,93
193,62,-3,22,8,18,50,82,3
5,97,-9,70,60,30,94,99,80
88,67,-2,42,55,20,72,77,73
137,72,3,76,56,9,6,68,34
83,77,-5,48,48,21,72,74,64
36,94,-8,60,64,31,96,93,86
89,61,17,65,63,-10,67,77,32
83,98,4,65,29,37,38,26,66
71,74,-2,48,58,23,70,70,68
114,43,4,28,32,26,54,49,55
271,15,12,8,7,-1,9,11,4
290,3,16,6,7,-5,12,13,3
206,94,12,77,10,10,46,31,10
86,65,-4,59,50,23,75,76,65
189,33,9,11,15,33,24,37,31
60,62,15,51,87,9,59,50,31
157,2,15,20,88,4,53,90,84
281,10,19,5,5,-2,8,19,4
81,69,-4,51,43,24,70,74,65
202,10,11,9,9,38,6,19,4
136,61,-6,50,43,8,83,63,31
126,50,3,27,30,28,47,47,56
165,24,3,74,31,-5,65,22,26
88,64,-3,59,43,16,70,70,63
181,27,9,13,17,6,34,30,23
60,61,-4,48,53,22,79,63,65
202,17,10,9,6,-4,9,18,15
190,45,-3,11,12,27,21,67,80
147,50,4,35,22,28,53,42,40
148,46,-2,52,8,-6,56,61,25
149,56,2,22,34,14,60,50,55
77,72,-3,45,43,17,72,62,63
223,61,-5,66,37,-13,98,65,0
247,5,14,8,6,-1,14,19,18
293,66,16,68,12,31,65,35,79
119,53,2,39,36,10,47,53,45
135,50,0,32,34,11,44,56,45
145,50,1,27,22,14,42,40,58
219,56,9,75,47,26,31,78,51
199,22,4,45,11,10,17,66,81
58,46,19,16,95,32,26,72,68
26,91,-10,65,60,34,98,93,84
166,59,-2,32,82,21,87,20,22
80,40,19,11,34,27,69,59,44
77,46,7,65,91,33,98,42,50
285,6,13,5,9,1,14,14,4
217,11,10,8,5,37,5,11,2
38,84,-9,61,70,30,95,91,81
203,11,16,8,6,39,13,9,10
149,42,3,23,26,28,55,40,56
254,14,14,7,7,35,12,6,2
87,67,-3,51,47,24,73,73,73
140,56,2,37,20,27,43,52,45
66,68,-2,40,52,20,78,67,67
137,42,2,33,26,14,68,44,41
138,44,3,23,28,13,58,53,44
26,71,17,45,88,1,97,57,7
64,32,-3,73,42,28,33,17,11
295,13,16,8,8,37,11,5,8
216,33,15,46,4,10,24,10,69
109,43,1,37,24,13,62,50,44
25,91,-9,69,72,32,94,87,87
223,17,18,6,5,39,7,5,3
140,52,2,35,23,14,49,51,51
296,2,11,9,6,-3,7,9,4
91,60,-5,49,43,17,79,74,70
293,83,12,44,51,0,54,12,84
154,25,6,11,17,31,23,24,29
44,81,-8,64,70,31,96,91,86
110,43,4,23,32,25,52,57,41
220,17,11,8,8,-1,12,19,3
97,3,-5,18,69,18,86,17,22
21,92,-9,68,60,34,93,94,80
186,24,7,18,14,31,25,22,21
164,38,6,14,15,32,22,38,39
261,56,1,46,47,26,80,64,76
123,46,4,26,33,26,49,58,48
17,90,-10,78,77,32,94,95,85
248,1,15,8,9,4,13,16,4
68,65,-3,50,54,23,74,79,69
288,10,11,5,6,39,13,11,14
178,37,6,12,16,33,30,35,39
202,16,17,8,7,35,10,6,13
292,16,14,9,7,39,11,9,4
181,50,-4,3,2,13,15,62,74
126,45,2,0,39,28,23,80,71
146,54,3,36,28,28,41,44,52
298,17,14,8,8,38,10,9,17
13,88,-7,63,67,31,98,93,88
137,57,0,39,20,25,49,51,55
124,40,0,30,37,29,56,46,56
272,14,17,7,9,-2,13,16,5
152,25,6,14,18,30,23,29,23
235,5,13,6,8,35,5,17,12
256,2,18,7,5,36,14,13,14
266,13,17,29,34,5,41,9,82
176,23,5,19,18,31,22,27,26
234,20,-9,53,26,22,94,62,61
203,83,2,19,72,23,8,23,90
136,41,0,29,30,27,61,54,47
185,34,6,16,17,31,27,33,38
252,8,12,8,5,4,10,6,6
80,77,-4,56,47,20,77,73,63
87,62,-3,53,46,19,75,64,61
233,50,7,5,58,-1,34,46,36
290,85,-5,30,77,8,53,36,54
268,16,10,9,6,2,14,15,17
91,62,-3,48,42,20,71,71,69
165,38,8,14,12,9,24,30,37
125,43,4,38,30,26,49,50,59
196,29,5,17,13,6,30,32,39
60,64,-5,42,56,22,73,77,76
215,2,18,9,9,-2,8,16,16
85,75,13,39,37,-6,68,67,48
151,32,7,17,12,34,31,32,35
182,21,6,18,16,30,27,30,25
124,43,2,21,31,26,67,40,51
31,83,-9,76,78,32,93,82,87
7,82,-7,72,72,31,92,85,95
101,42,1,20,25,14,55,44,56
74,63,-3,41,51,21,74,60,71
24,96,-7,69,65,32,94,80,87
123,42,4,23,29,14,60,49,51
180,38,8,17,12,7,26,36,23
74,56,12,47,21,1,73,15,93
97,72,-3,43,55,18,73,62,76
109,49,4,32,37,14,45,56,50
43,98,-10,66,79,34,97,80,96
165,29,9,10,18,8,35,37,32
227,3,16,6,9,-2,11,11,5
155,36,-4,67,36,-15,69,51,19
135,46,0,30,25,28,42,58,41
86,87,13,12,55,2,58,81,42
19,17,18,59,62,-10,36,97,42
173,37,5,15,14,33,39,30,20
209,7,13,8,5,38,13,6,15
37,96,-9,60,62,32,93,94,86
85,76,-4,47,49,21,71,78,68
89,61,-3,55,48,24,72,79,76
192,33,5,15,18,8,36,38,21
94,71,-1,46,43,24,73,74,62
159,22,9,17,12,33,32,39,30
272,2,11,9,9,37,10,6,7
149,47,14,50,2,26,23,77,27
31,86,-7,68,60,31,97,80,90
110,51,0,25,26,14,47,49,48
61,90,10,78,20,-6,91,62,38
284,4,10,5,7,39,12,18,17
195,33,8,17,14,30,18,22,28
129,46,4,25,37,11,47,50,40
84,77,-1,46,54,17,71,71,65
102,51,1,31,30,10,65,41,57
70,89,-9,29,99,5,64,85,96
295,11,18,9,8,39,10,5,3
111,7,-7,75,13,32,58,89,85
288,4,-1,40,27,-9,77,76,11
5,88,-10,66,68,31,97,87,97
132,50,0,27,32,27,43,47,42
6,82,-8,74,72,31,99,85,82
110,46,0,39,25,27,44,49,48
192,31,7,15,17,5,34,36,36
143,42,2,35,24,14,68,49,58
18,83,-7,67,72,33,98,88,97
255,3,15,6,6,36,12,12,16
18,84,-8,70,71,31,97,88,83
245,3,18,5,6,38,14,15,6
123,42,3,34,25,29,42,53,59
3,93,-10,79,64,33,91,91,84
136,48,0,21,27,27,52,56,47
123,55,0,21,22,11,60,59,56
196,32,5,12,15,31,29,39,25
72,70,-3,54,45,18,78,79,71
155,72,13,55,64,13,90,84,40
166,35,7,14,13,34,21,23,34
128,54,0,24,35,27,43,42,56
191,26,5,17,11,30,30,24,22
235,55,17,20,46,0,63,88,5
289,39,0,60,49,-13,66,62,32
30,99,-7,75,64,34,90,97,84
66,73,-3,46,55,24,77,75,68
175,36,5,18,15,33,21,33,26
46,0,15,13,63,22,41,15,99
255,13,13,9,9,39,11,7,11
13,80,-9,63,78,30,90,96,87
165,22,9,15,10,6,35,27,30
64,60,-4,43,58,20,70,76,67
195,22,7,17,14,31,25,26,29
180,28,5,17,13,5,28,30,22
27,82,-8,74,70,30,90,85,84
125,56,3,29,25,12,67,44,40
67,48,9,28,20,10,82,13,46
245,3,17,7,8,-4,14,15,3
18,94,-7,73,65,34,93,87,96
186,21,5,19,16,32,36,34,27
13,85,-7,72,76,32,91,90,88
28,88,-6,61,61,33,96,91,83
155,35,7,13,12,33,28,35,36
75,66,-2,40,53,18,70,73,75
181,25,6,13,11,7,15,22,22
112,55,4,20,22,28,41,48,58
88,63,-4,57,51,15,76,65,64
153,29,7,18,13,9,21,33,28
21,96,-7,73,69,32,98,82,94
270,97,0,64,78,10,72,47,68
48,87,-3,30,39,32,55,47,97
120,57,0,30,34,28,47,59,45
36,83,-8,78,79,30,91,94,88
297,0,14,9,6,39,14,13,13
197,38,5,13,12,8,31,22,35
290,7,12,9,7,36,5,16,13
278,10,16,5,9,4,7,10,19
25,94,-9,75,66,30,96,86,93
49,80,-8,66,65,31,97,90,99
182,86,1,38,14,33,8,97,85
42,48,-7,9,94,-10,61,5,70
220,6,18,5,6,0,10,10,11
83,60,-5,59,52,15,72,66,65
105,14,4,62,38,-3,85,36,8
293,86,10,64,20,11,74,48,99
27,44,6,39,2,-4,80,70,45
32,96,-6,61,68,33,90,96,97
156,20,6,15,18,5,29,27,38
251,98,3,55,27,-15,46,86,47
132,41,3,26,21,25,58,43,41
34,98,-7,64,69,30,96,87,94
18,91,-6,72,71,34,90,92,86
287,10,11,8,5,36,14,16,16
175,35,7,12,18,7,29,23,26
27,3,11,75,44,-13,90,70,87
35,88,-9,76,64,30,95,91,89
123,42,1,26,34,29,61,59,57
125,50,1,26,22,27,57,44,51
85,72,-4,58,40,17,76,61,73
177,36,8,16,19,32,20,25,28
64,68,-5,57,49,19,73,71,67
27,90,-8,79,69,32,99,93,91
109,56,0,30,34,27,69,56,44
190,20,8,17,12,9,34,25,30
108,46,3,31,32,27,56,56,43
60,70,-5,41,44,17,72,65,70
270,15,10,7,6,-1,14,17,12
88,74,-5,53,57,21,70,77,64
190,37,8,10,11,30,15,28,32
162,22,9,10,19,31,24,30,36
187,36,8,10,15,31,29,24,26
97,77,-4,56,57,22,73,60,67
219,93,-2,57,84,31,38,35,51
121,46,1,25,36,10,44,44,59
56,76,-3,41,42,24,74,60,67
294,18,11,6,8,4,6,15,19
28,86,-6,65,77,31,97,90,80
217,14,19,9,5,35,12,8,17
267,39,11,19,93,22,7,32,55
114,48,0,37,29,14,43,51,47
223,2,9,46,61,19,18,67,60
88,78,-2,46,43,23,72,71,61
70,78,-5,49,41,15,71,76,65
1,92,-9,78,61,32,95,82,89
222,1,14,8,8,39,10,14,16
160,30,5,10,14,33,15,39,22
14,93,-10,64,65,30,96,83,97
223,17,11,6,7,-4,8,11,7
219,2,16,9,6,0,12,13,0
68,66,-2,44,55,17,79,77,73
149,52,0,23,20,10,54,52,56
93,62,-3,55,44,24,79,78,63
142,57,2,25,20,25,64,56,40
250,5,12,8,8,3,6,19,11
299,15,11,8,7,35,12,17,12
74,47,15,56,99,17,28,43,33
75,76,-1,59,43,21,72,68,72
38,87,-9,68,60,34,95,96,98
57,70,-2,59,40,24,71,68,68
39,82,-10,72,65,34,96,99,99
176,27,8,16,19,33,28,33,21
141,46,3,37,32,12,68,43,43
62,75,-3,43,52,23,72,68,70
121,3,18,22,5,16,22,19,39
113,44,2,29,39,29,48,53,57
118,53,4,31,29,28,56,50,41
126,47,2,35,25,29,45,42,49
152,81,6,60,11,-10,94,31,7
80,71,-3,59,59,18,73,70,72
268,17,14,5,5,-1,13,19,16
74,63,-2,44,44,22,75,66,73
133,41,4,29,39,25,52,40,44
192,22,9,19,15,34,16,37,21
70,72,-1,46,48,24,75,75,65
104,53,0,38,22,29,60,57,40
104,53,0,39,24,13,41,51,44
188,27,8,11,14,33,32,21,30
83,74,-3,50,58,21,70,78,73
183,24,8,12,13,7,31,36,31
55,58,13,28,70,24,81,22,1
104,42,1,29,26,26,40,43,53
165,42,8,49,32,-3,82,66,92
24,72,10,26,0,7,78,46,51
128,49,0,25,33,26,46,51,42
36,87,-8,77,75,32,92,97,99
148,79,11,74,35,19,23,24,56
257,1,19,6,7,38,10,8,11
156,25,6,19,12,9,22,31,32
124,54,3,29,22,12,56,46,59
208,98,-6,63,43,13,63,75,91
119,49,2,33,38,14,68,44,59
104,51,3,37,36,12,48,43,41
227,10,18,7,6,35,7,9,13
176,23,9,13,15,33,30,38,27
108,20,19,12,33,-12,32,99,58
39,82,-9,74,64,30,99,83,94
24,57,7,40,5,-5,42,10,44
108,51,4,27,28,10,45,58,50
129,58,2,27,27,26,59,54,43
81,68,-4,41,45,17,75,62,70
73,71,-1,50,44,19,70,62,78
51,77,-4,53,54,19,73,62,79
146,56,-6,2,0,22,19,38,60
280,12,17,6,6,0,5,5,10
109,52,0,38,34,13,53,45,43
95,78,-3,56,44,18,74,67,73
68,22,10,36,8,-1,7,97,69
143,36,-8,51,46,15,17,84,54
88,76,-4,40,42,17,73,74,66
145,52,1,23,25,26,66,44,42
36,98,-6,68,66,31,93,93,97
255,13,16,9,8,36,5,14,6
131,49,1,35,31,26,62,40,55
68,74,-2,54,41,15,72,69,68
43,87,-6,74,75,30,94,82,99
73,72,-1,45,40,16,75,68,74
89,69,-3,58,51,17,71,67,74
254,6,19,7,9,4,5,18,7
57,12,9,57,31,1,64,87,57
260,9,17,5,9,35,10,14,14
267,1,-4,79,2,29,7,31,39
44,94,-7,69,73,30,95,91,90
143,57,3,25,39,29,59,55,57
154,35,6,10,13,8,32,22,20
104,50,3,24,35,29,52,56,46
200,25,-9,72,72,24,21,5,88
263,74,-10,53,37,32,31,24,11
260,9,16,9,9,-1,5,12,11
215,1,19,8,5,37,7,15,5
50,72,14,38,27,-13,88,74,26
193,34,6,13,16,6,29,27,26
55,65,-3,57,57,23,70,73,73
284,0,17,8,5,-1,12,8,7
246,1,13,5,7,39,13,11,14
204,17,17,8,5,38,6,8,4
295,14,10,7,8,37,9,7,10
168,22,6,10,19,7,31,31,20
112,44,1,29,20,11,56,55,42
135,46,-3,75,90,-8,93,50,67
53,51,9,31,13,34,32,57,23
105,40,3,31,29,10,60,59,52
86,70,-2,54,58,22,72,70,64
162,22,8,13,18,9,37,38,29
75,25,5,50,85,13,82,96,68
4,86,-9,66,76,33,97,92,83
182,20,8,19,18,33,20,35,21
94,71,-5,50,47,18,76,61,70
246,3,13,58,28,3,10,53,39
174,29,5,19,14,33,32,38,23
34,94,-8,63,64,30,96,95,93
29,61,-6,24,26,35,82,61,46
48,98,-10,71,74,31,96,93,80
43,86,-6,76,75,33,92,88,93
64,78,-3,41,48,24,72,70,73
190,35,7,10,12,30,16,30,20
1,92,-7,61,79,33,99,94,90
134,47,4,21,23,10,54,43,52
290,10,12,6,6,35,7,9,7
39,58,12,61,3,36,79,99,95
140,40,1,37,35,25,51,47,55
113,50,2,20,25,26,63,49,44
146,58,2,32,33,14,40,47,51
238,16,15,7,9,39,5,19,2
187,26,7,15,14,9,31,27,20
148,51,2,24,37,12,62,45,57
128,44,3,24,20,10,54,59,58
253,5,15,8,7,35,11,7,18
189,34,7,15,19,7,34,33,22
12,88,-9,64,72,32,95,83,90
152,35,5,11,19,6,30,35,38
76,68,-2,40,40,21,75,75,67
96,65,-4,40,49,24,74,61,75
154,27,8,17,18,32,17,37,38
134,42,1,20,39,14,68,45,44
18,84,-9,69,65,30,94,88,91
23,81,-7,70,68,30,90,81,85
286,9,19,9,9,0,12,12,7
175,21,6,14,12,34,23,39,25
128,54,3,26,31,29,47,54,42
144,50,1,31,32,13,46,41,54
124,42,1,24,25,29,61,47,46
210,15,15,6,5,39,10,16,8
251,2,11,9,8,-2,11,8,11
8,80,-9,78,60,31,97,97,81
37,36,8,67,85,10,53,47,35
18,92,-7,66,71,34,93,81,81
15,81,19,47,9,2,42,23,35
192,25,6,12,17,6,28,25,22
168,25,6,12,15,9,38,28,22
80,71,-3,53,56,24,72,66,76
96,64,-5,50,44,17,70,61,60
145,41,0,27,26,28,57,42,45
141,51,1,34,21,26,59,51,43
78,77,-4,42,46,18,79,75,79
240,1,19,5,9,35,6,8,19
155,26,8,11,16,9,20,33,31
89,5,-5,43,71,8,90,23,17
117,55,3,27,39,12,55,52,58
65,67,-2,47,55,24,71,74,72
220,4,-1,6,41,20,31,62,45
155,21,6,10,16,31,31,35,22
293,5,19,9,6,39,5,13,16
45,91,-7,65,69,31,97,88,84
152,20,8,19,15,9,26,36,29
199,29,7,11,11,30,38,22,22
136,42,0,27,20,27,45,48,46
52,67,-5,41,49,23,75,61,61
170,35,7,18,14,5,19,29,21
278,11,18,7,7,2,14,19,3
140,58,4,26,27,28,44,56,44
286,4,13,8,8,39,10,9,6
28,84,4,51,26,34,99,83,22
205,8,17,5,6,37,6,19,13
129,49,3,37,22,27,54,50,56
117,70,3,28,82,3,70,45,44
30,82,-7,65,64,31,90,81,94
194,36,9,10,19,30,37,36,34
246,86,-8,3,57,9,51,42,14
68,61,-3,55,48,18,70,63,60
95,9,17,41,39,17,81,46,46
33,91,-8,79,71,30,99,93,96
47,94,-7,67,75,33,93,92,92
48,85,-7,78,64,30,99,80,89
11,98,-6,78,67,32,91,80,94
243,14,10,5,9,36,8,12,11
111,54,3,28,36,12,65,51,46
74,76,-1,57,52,20,74,70,66
79,66,-5,46,50,15,72,63,63
57,62,-3,54,52,21,79,65,62
20,85,-6,60,78,30,94,95,91
287,65,16,9,1,-14,64,92,16
9,98,-9,78,71,30,90,93,97
267,8,14,6,7,-3,13,11,1
228,9,12,7,9,39,10,19,14
174,93,-2,33,36,-10,11,29,32
235,3,17,7,5,37,10,19,15
3,94,-7,70,70,30,90,94,99
118,54,1,28,24,26,59,45,55
211,17,17,5,7,35,7,9,8
193,37,6,18,14,8,32,20,26
49,85,-7,69,77,33,98,86,85
95,65,-2,57,41,20,79,65,68
227,13,18,6,8,-3,8,9,16
166,26,8,18,14,32,16,21,22
199,55,11,67,34,-13,11,31,0
193,31,5,18,15,8,39,30,24
241,9,11,8,8,3,7,14,18
246,11,-8,4,80,26,36,78,42
135,55,0,22,37,26,41,42,55
